Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR012336:Thioredoxin-like fold	36	1.461038961038961	0.0024344794553578554	FBGN0035904, FBGN0031479, FBGN0035906, FBGN0027554, FBGN0030853, FBGN0034050, FBGN0032514, FBGN0063494, FBGN0010044, FBGN0032015, FBGN0033518, FBGN0063493, FBGN0004003, FBGN0010043, FBGN0010482, FBGN0063497, FBGN0035587, FBGN0063495, FBGN0040309, FBGN0040308, FBGN0014002, FBGN0038519, FBGN0033381, FBGN0033520, FBGN0001149, FBGN0033521, FBGN0000318, FBGN0033663, FBGN0036820, FBGN0033817, FBGN0025678, FBGN0010039, FBGN0010226, FBGN0030329, FBGN0030484, FBGN0040070	2074	116	10906	1.6319289728327735	0.9970701737311856	0.6885643148611476	4.188280777199882
UP_KEYWORDS	Iron	49	1.9886363636363635	0.002484192197240335	FBGN0014028, FBGN0034364, FBGN0037011, FBGN0030853, FBGN0038295, FBGN0039112, FBGN0032907, FBGN0032652, FBGN0033980, FBGN0259113, FBGN0263392, FBGN0031726, FBGN0019624, FBGN0031689, FBGN0041337, FBGN0011769, FBGN0017566, FBGN0030966, FBGN0011828, FBGN0263241, FBGN0038981, FBGN0033065, FBGN0038076, FBGN0030304, FBGN0030615, FBGN0037933, FBGN0032393, FBGN0027657, FBGN0030718, FBGN0038236, FBGN0034387, FBGN0039561, FBGN0015714, FBGN0050489, FBGN0010015, FBGN0053503, FBGN0031432, FBGN0002937, FBGN0031126, FBGN0015035, FBGN0015033, FBGN0030367, FBGN0034442, FBGN0021906, FBGN0024958, FBGN0024957, FBGN0003388, FBGN0014469, FBGN0013773	2385	188	13837	1.5121392568803247	0.5833561874240352	0.06513016039234032	3.347378898214748
UP_KEYWORDS	Transit peptide	40	1.6233766233766231	0.002583006585721807	FBGN0034387, FBGN0039835, FBGN0050489, FBGN0014028, FBGN0038234, FBGN0027945, FBGN0031231, FBGN0031651, FBGN0053503, FBGN0039112, FBGN0016691, FBGN0040529, FBGN0026261, FBGN0033274, FBGN0275436, FBGN0038923, FBGN0030786, FBGN0042083, FBGN0019624, FBGN0011361, FBGN0039827, FBGN0050493, FBGN0083983, FBGN0034390, FBGN0036892, FBGN0011769, FBGN0017566, FBGN0261439, FBGN0030966, FBGN0010222, FBGN0003423, FBGN0015245, FBGN0261381, FBGN0020235, FBGN0033086, FBGN0032744, FBGN0032393, FBGN0003388, FBGN0037778, FBGN0023537	2385	146	13837	1.5895005887251947	0.5976345817489743	0.06295894834216953	3.4783552870392698
INTERPRO	IPR001806:Small GTPase superfamily	23	0.9334415584415584	0.002593066643881263	FBGN0037754, FBGN0015790, FBGN0014009, FBGN0039140, FBGN0028509, FBGN0262518, FBGN0035255, FBGN0015797, FBGN0050158, FBGN0015795, FBGN0036980, FBGN0015791, FBGN0037326, FBGN0037364, FBGN0035711, FBGN0041191, FBGN0264753, FBGN0086913, FBGN0014380, FBGN0003206, FBGN0085419, FBGN0265605, FBGN0031906	2074	64	10906	1.8897510848601735	0.9979973173524215	0.6449670270369919	4.455293540685923
GOTERM_MF_DIRECT	GO:0008307~structural constituent of muscle	9	0.36525974025974023	0.0026566100237735545	FBGN0041096, FBGN0034135, FBGN0033739, FBGN0264695, FBGN0005633, FBGN0014863, FBGN0035083, FBGN0038042, FBGN0037130	1717	15	9200	3.2149097262667445	0.9493097973364069	0.449211574143889	4.174485310655795
INTERPRO	IPR002048:EF-hand domain	30	1.2175324675324677	0.0027141175165336815	FBGN0016693, FBGN0036926, FBGN0025682, FBGN0038830, FBGN0004687, FBGN0038829, FBGN0010014, FBGN0003514, FBGN0024238, FBGN0028646, FBGN0013348, FBGN0037358, FBGN0033190, FBGN0038735, FBGN0010423, FBGN0038088, FBGN0012051, FBGN0010424, FBGN0002773, FBGN0002772, FBGN0039140, FBGN0033027, FBGN0033529, FBGN0004910, FBGN0020908, FBGN0039380, FBGN0010470, FBGN0000667, FBGN0037074, FBGN0051345	2074	92	10906	1.7147079787011026	0.9985021329294809	0.6050917725095316	4.658634110032212
GOTERM_CC_DIRECT	GO:0008250~oligosaccharyltransferase complex	6	0.2435064935064935	0.0028584704351747583	FBGN0263852, FBGN0034277, FBGN0011336, FBGN0053774, FBGN0031529, FBGN0053303	1790	7	9939	4.759297685554668	0.7904849617323123	0.1446939971871547	4.087319949033008
INTERPRO	IPR013816:ATP-grasp fold, subdomain 2	8	0.3246753246753247	0.0028617106470687948	FBGN0020236, FBGN0030882, FBGN0029118, FBGN0000053, FBGN0039877, FBGN0004575, FBGN0052495, FBGN0033246	2074	12	10906	3.505625200900032	0.99894887148421	0.5756668343995681	4.906008088614233
INTERPRO	IPR020849:Small GTPase superfamily, Ras type	10	0.4058441558441558	0.002934169925577257	FBGN0035711, FBGN0037754, FBGN0037326, FBGN0264753, FBGN0041191, FBGN0050158, FBGN0003206, FBGN0085419, FBGN0265605, FBGN0031906	2074	18	10906	2.92135433408336	0.9991166507575567	0.5421941032095158	5.027232075873211
INTERPRO	IPR002347:Glucose/ribitol dehydrogenase	21	0.8522727272727272	0.0030364328934248345	FBGN0032614, FBGN0033679, FBGN0034500, FBGN0029975, FBGN0000055, FBGN0263830, FBGN0051810, FBGN0029866, FBGN0051548, FBGN0030968, FBGN0029648, FBGN0014032, FBGN0030041, FBGN0039043, FBGN0040349, FBGN0037354, FBGN0030332, FBGN0050491, FBGN0051809, FBGN0035964, FBGN0030073	2074	57	10906	1.9373191899710702	0.9993089082304156	0.5169928362258794	5.198069527580884
GOTERM_MF_DIRECT	GO:0003824~catalytic activity	37	1.5016233766233766	0.003110007183549833	FBGN0036117, FBGN0051108, FBGN0032387, FBGN0033294, FBGN0034191, FBGN0033451, FBGN0038858, FBGN0038924, FBGN0030431, FBGN0035435, FBGN0010282, FBGN0038734, FBGN0010421, FBGN0030478, FBGN0032382, FBGN0035888, FBGN0013307, FBGN0013308, FBGN0086532, FBGN0034406, FBGN0031995, FBGN0020506, FBGN0037723, FBGN0004575, FBGN0037607, FBGN0002906, FBGN0032338, FBGN0036997, FBGN0263241, FBGN0053138, FBGN0030052, FBGN0033769, FBGN0000079, FBGN0000527, FBGN0034999, FBGN0000078, FBGN0033187	1717	124	9200	1.5988126326864187	0.969552474612586	0.4411970799455216	4.870400514638462
INTERPRO	IPR000301:Tetraspanin	13	0.5275974025974026	0.0031645434253498913	FBGN0033130, FBGN0029837, FBGN0024361, FBGN0033134, FBGN0033127, FBGN0033135, FBGN0020372, FBGN0033139, FBGN0033129, FBGN0033128, FBGN0042086, FBGN0029508, FBGN0029506	2074	28	10906	2.441417550626808	0.9994918632265966	0.4981849372019529	5.4116782340639435
INTERPRO	IPR018499:Tetraspanin/Peripherin	15	0.6087662337662338	0.0031982658595573277	FBGN0033130, FBGN0029837, FBGN0033132, FBGN0024361, FBGN0033134, FBGN0033127, FBGN0033135, FBGN0020372, FBGN0033139, FBGN0033129, FBGN0033128, FBGN0042086, FBGN0029508, FBGN0016032, FBGN0029506	2074	35	10906	2.253616200578592	0.9995313785434865	0.4720795152595624	5.467830775777838
UP_KEYWORDS	Magnesium	34	1.37987012987013	0.0032373734880632807	FBGN0019982, FBGN0051729, FBGN0034988, FBGN0036298, FBGN0000346, FBGN0038603, FBGN0040298, FBGN0038295, FBGN0016123, FBGN0003076, FBGN0015553, FBGN0085453, FBGN0000150, FBGN0003071, FBGN0000320, FBGN0033377, FBGN0030882, FBGN0000052, FBGN0037470, FBGN0052549, FBGN0027526, FBGN0000384, FBGN0016687, FBGN0031663, FBGN0020236, FBGN0033426, FBGN0041191, FBGN0010222, FBGN0034712, FBGN0039016, FBGN0023171, FBGN0046689, FBGN0052495, FBGN0043791	2385	120	13837	1.6438085255066386	0.6806297023998613	0.07327054196579208	4.341561218334277
GOTERM_CC_DIRECT	GO:0005743~mitochondrial inner membrane	33	1.3392857142857142	0.0032994200743169987	FBGN0030872, FBGN0039561, FBGN0250814, FBGN0039835, FBGN0030403, FBGN0035244, FBGN0014028, FBGN0035039, FBGN0039112, FBGN0047038, FBGN0016691, FBGN0028646, FBGN0038662, FBGN0039930, FBGN0039674, FBGN0019624, FBGN0036142, FBGN0050493, FBGN0266599, FBGN0261439, FBGN0037146, FBGN0036702, FBGN0033235, FBGN0004635, FBGN0015245, FBGN0039360, FBGN0020235, FBGN0033086, FBGN0034792, FBGN0021906, FBGN0032744, FBGN0003360, FBGN0023536	1790	111	9939	1.650747395440133	0.8354370058738381	0.15129361211913284	4.703799594408986
INTERPRO	IPR000210:BTB/POZ-like	25	1.0146103896103895	0.003319791396329712	FBGN0030228, FBGN0001301, FBGN0052121, FBGN0036980, FBGN0005564, FBGN0035903, FBGN0034706, FBGN0038839, FBGN0039696, FBGN0013263, FBGN0040344, FBGN0030330, FBGN0022238, FBGN0030961, FBGN0004870, FBGN0035107, FBGN0264493, FBGN0034396, FBGN0029822, FBGN0005695, FBGN0030710, FBGN0086758, FBGN0085405, FBGN0264442, FBGN0262580	2074	73	10906	1.8008348634760438	0.999649964756637	0.45779634090085863	5.669927034534117
INTERPRO	IPR011992:EF-hand-like domain	35	1.4204545454545454	0.00342646628402683	FBGN0016693, FBGN0036926, FBGN0025682, FBGN0038830, FBGN0266417, FBGN0004687, FBGN0038829, FBGN0010014, FBGN0003514, FBGN0024238, FBGN0028646, FBGN0033739, FBGN0037358, FBGN0013348, FBGN0033190, FBGN0010423, FBGN0038735, FBGN0038088, FBGN0012051, FBGN0030691, FBGN0010424, FBGN0002773, FBGN0002772, FBGN0039140, FBGN0033027, FBGN0032643, FBGN0011286, FBGN0033529, FBGN0004910, FBGN0020908, FBGN0039380, FBGN0010470, FBGN0000667, FBGN0037074, FBGN0051345	2074	114	10906	1.6144326583092252	0.9997290601460326	0.4438330127577157	5.846990887104364
UP_KEYWORDS	ER-Golgi transport	10	0.4058441558441558	0.0035679756847482014	FBGN0008635, FBGN0025724, FBGN0013749, FBGN0028968, FBGN0250791, FBGN0000346, FBGN0025725, FBGN0015797, FBGN0038303, FBGN0267330	2385	20	13837	2.90083857442348	0.7158273616883519	0.07562351036003889	4.774947879551428
UP_KEYWORDS	Zinc	128	5.194805194805195	0.0036603949045995172	FBGN0033038, FBGN0045852, FBGN0032516, FBGN0038603, FBGN0053144, FBGN0039734, FBGN0032691, FBGN0011837, FBGN0000139, FBGN0027094, FBGN0027091, FBGN0083968, FBGN0041789, FBGN0259113, FBGN0263392, FBGN0037744, FBGN0260635, FBGN0039348, FBGN0051064, FBGN0259680, FBGN0022359, FBGN0003651, FBGN0038788, FBGN0028945, FBGN0000568, FBGN0267978, FBGN0039626, FBGN0013751, FBGN0005616, FBGN0264442, FBGN0034420, FBGN0025879, FBGN0004885, FBGN0035626, FBGN0010015, FBGN0039420, FBGN0086350, FBGN0003141, FBGN0038956, FBGN0038950, FBGN0028497, FBGN0263980, FBGN0086359, FBGN0085354, FBGN0030788, FBGN0002573, FBGN0033631, FBGN0012037, FBGN0001319, FBGN0035333, FBGN0041582, FBGN0032189, FBGN0039740, FBGN0024289, FBGN0000459, FBGN0038965, FBGN0036959, FBGN0037220, FBGN0028979, FBGN0001138, FBGN0037583, FBGN0035246, FBGN0005585, FBGN0036839, FBGN0037580, FBGN0043578, FBGN0261565, FBGN0051721, FBGN0003719, FBGN0033327, FBGN0043576, FBGN0036986, FBGN0014931, FBGN0031450, FBGN0038546, FBGN0029885, FBGN0001320, FBGN0030480, FBGN0043799, FBGN0032253, FBGN0001990, FBGN0259481, FBGN0025186, FBGN0000482, FBGN0266918, FBGN0011762, FBGN0002868, FBGN0035021, FBGN0033782, FBGN0004858, FBGN0266100, FBGN0015247, FBGN0039073, FBGN0030305, FBGN0000524, FBGN0043791, FBGN0004463, FBGN0265464, FBGN0265356, FBGN0032536, FBGN0003598, FBGN0028509, FBGN0035766, FBGN0037734, FBGN0003866, FBGN0030878, FBGN0032066, FBGN0039252, FBGN0016123, FBGN0003002, FBGN0030358, FBGN0033739, FBGN0266410, FBGN0032069, FBGN0004926, FBGN0051352, FBGN0259209, FBGN0013263, FBGN0034728, FBGN0030600, FBGN0036826, FBGN0004395, FBGN0003507, FBGN0034712, FBGN0014863, FBGN0011640, FBGN0003117, FBGN0030230	2385	591	13837	1.2565392132866513	0.7249556471206907	0.07311961798075828	4.8957743808278
UP_KEYWORDS	Endoplasmic reticulum	47	1.9074675324675323	0.0037149270900025616	FBGN0010391, FBGN0038236, FBGN0015714, FBGN0005585, FBGN0039172, FBGN0004132, FBGN0069242, FBGN0031432, FBGN0037612, FBGN0004003, FBGN0053303, FBGN0035206, FBGN0031049, FBGN0031126, FBGN0033980, FBGN0033691, FBGN0041723, FBGN0014002, FBGN0262801, FBGN0028968, FBGN0015035, FBGN0263852, FBGN0031689, FBGN0011016, FBGN0015033, FBGN0041337, FBGN0267972, FBGN0250820, FBGN0014868, FBGN0261020, FBGN0267330, FBGN0040623, FBGN0030367, FBGN0041191, FBGN0025678, FBGN0053113, FBGN0263260, FBGN0038076, FBGN0033065, FBGN0030304, FBGN0030615, FBGN0030329, FBGN0030306, FBGN0005672, FBGN0053774, FBGN0014469, FBGN0013773	2385	182	13837	1.49823530766927	0.7302040343023295	0.07019718131711372	4.9670016704303155
UP_KEYWORDS	Capsid protein	5	0.2029220779220779	0.003791487974268142	FBGN0028969, FBGN0028968, FBGN0027496, FBGN0025725, FBGN0040512	2385	5	13837	5.80167714884696	0.7374044458543901	0.06795651018583648	5.066918333672166
GOTERM_BP_DIRECT	GO:0007479~leg disc proximal/distal pattern formation	9	0.36525974025974023	0.003980442966830859	FBGN0004854, FBGN0011758, FBGN0003866, FBGN0267978, FBGN0000611, FBGN0000490, FBGN0000459, FBGN0004635, FBGN0005677	1861	16	10147	3.067000268672756	0.9999372168901445	0.8006388773246325	6.77169632558281
INTERPRO	IPR018247:EF-Hand 1, calcium-binding site	27	1.0957792207792207	0.00401380461798468	FBGN0002773, FBGN0039140, FBGN0033027, FBGN0032643, FBGN0016693, FBGN0036926, FBGN0025682, FBGN0004687, FBGN0010014, FBGN0038829, FBGN0033529, FBGN0003514, FBGN0024238, FBGN0020908, FBGN0004910, FBGN0037358, FBGN0013348, FBGN0039380, FBGN0010470, FBGN0000667, FBGN0027095, FBGN0010423, FBGN0038735, FBGN0038088, FBGN0012051, FBGN0051345, FBGN0010424	2074	82	10906	1.731436837029894	0.9999339013710564	0.4735632935119124	6.816281753214537
SMART	SM00408:IGc2	32	1.2987012987012987	0.004077034867670518	FBGN0035410, FBGN0052057, FBGN0010389, FBGN0053202, FBGN0052600, FBGN0260995, FBGN0029082, FBGN0037993, FBGN0265045, FBGN0051619, FBGN0052311, FBGN0039617, FBGN0037295, FBGN0031725, FBGN0265296, FBGN0028370, FBGN0053519, FBGN0032006, FBGN0052791, FBGN0003137, FBGN0053512, FBGN0011828, FBGN0039431, FBGN0083949, FBGN0038282, FBGN0010473, FBGN0032233, FBGN0041097, FBGN0085400, FBGN0053543, FBGN0031872, FBGN0028482	945	107	5178	1.638688621866192	0.8096059991312912	0.5636583897120184	5.550644395327087
SMART	SM00054:EFh	23	0.9334415584415584	0.004200094300138846	FBGN0002773, FBGN0033027, FBGN0016693, FBGN0036926, FBGN0025682, FBGN0004687, FBGN0010014, FBGN0033529, FBGN0003514, FBGN0024238, FBGN0028646, FBGN0020908, FBGN0004910, FBGN0037358, FBGN0013348, FBGN0039380, FBGN0000667, FBGN0038735, FBGN0010423, FBGN0038088, FBGN0012051, FBGN0051345, FBGN0010424	945	69	5178	1.8264550264550266	0.8189223665532446	0.4342538550446514	5.7136466498628025
INTERPRO	IPR008952:Tetraspanin, EC2 domain	15	0.6087662337662338	0.004332339430123252	FBGN0033130, FBGN0029837, FBGN0033132, FBGN0024361, FBGN0033134, FBGN0033127, FBGN0033135, FBGN0020372, FBGN0033139, FBGN0033129, FBGN0033128, FBGN0042086, FBGN0029508, FBGN0016032, FBGN0029506	2074	36	10906	2.19101575056252	0.999969255844149	0.4776216601839337	7.33801975825773
GOTERM_MF_DIRECT	GO:0005184~neuropeptide hormone activity	14	0.5681818181818182	0.004369873899992758	FBGN0032840, FBGN0028374, FBGN0040717, FBGN0045038, FBGN0039722, FBGN0032048, FBGN0035092, FBGN0042201, FBGN0038147, FBGN0027109, FBGN0038199, FBGN0035282, FBGN0000564, FBGN0000715	1717	33	9200	2.2731684933199205	0.9926228147845285	0.5040784790196942	6.779362925277132
GOTERM_BP_DIRECT	GO:0048812~neuron projection morphogenesis	33	1.3392857142857142	0.0044074011426703235	FBGN0052056, FBGN0037481, FBGN0266417, FBGN0027596, FBGN0032512, FBGN0000108, FBGN0086357, FBGN0040348, FBGN0051092, FBGN0035435, FBGN0262125, FBGN0039909, FBGN0031955, FBGN0265296, FBGN0025790, FBGN0028968, FBGN0261086, FBGN0033853, FBGN0010638, FBGN0250791, FBGN0025725, FBGN0050021, FBGN0039450, FBGN0004397, FBGN0037478, FBGN0031663, FBGN0033902, FBGN0004380, FBGN0039380, FBGN0030801, FBGN0030796, FBGN0051126, FBGN0266668	1861	111	10147	1.6209971389982136	0.9999778126307709	0.7836494652583275	7.471796177045542
INTERPRO	IPR007110:Immunoglobulin-like domain	39	1.5827922077922076	0.004638121087673284	FBGN0039089, FBGN0035410, FBGN0052057, FBGN0010389, FBGN0053202, FBGN0052600, FBGN0260995, FBGN0029082, FBGN0034788, FBGN0034920, FBGN0000636, FBGN0034725, FBGN0010114, FBGN0037993, FBGN0265045, FBGN0051619, FBGN0052311, FBGN0039617, FBGN0037295, FBGN0031725, FBGN0265296, FBGN0028370, FBGN0053519, FBGN0032006, FBGN0052791, FBGN0003137, FBGN0053512, FBGN0039431, FBGN0011828, FBGN0083949, FBGN0032629, FBGN0038282, FBGN0010473, FBGN0032233, FBGN0041097, FBGN0085400, FBGN0053543, FBGN0031872, FBGN0028482	2074	133	10906	1.5419479267116682	0.9999852584856169	0.48024749139431044	7.836276407388565
COG_ONTOLOGY	Posttranslational modification, protein turnover, chaperones	43	1.74512987012987	0.00488636442458078	FBGN0028684, FBGN0039612, FBGN0039613, FBGN0035904, FBGN0031479, FBGN0013746, FBGN0027578, FBGN0035906, FBGN0039611, FBGN0035244, FBGN0030993, FBGN0031256, FBGN0010044, FBGN0063494, FBGN0063493, FBGN0033518, FBGN0039116, FBGN0039564, FBGN0063497, FBGN0035587, FBGN0063495, FBGN0016756, FBGN0030316, FBGN0040308, FBGN0031805, FBGN0037293, FBGN0028970, FBGN0033381, FBGN0033520, FBGN0033521, FBGN0039478, FBGN0033817, FBGN0029843, FBGN0005322, FBGN0031081, FBGN0014427, FBGN0032393, FBGN0031322, FBGN0039609, FBGN0030484, FBGN0031633, FBGN0035144, FBGN0037384	266	137	1234	1.4560671752373635	0.17389659670601154	0.17389659670601154	4.356768075673701
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	58	2.353896103896104	0.005111264251402995	FBGN0032614, FBGN0027579, FBGN0001137, FBGN0035947, FBGN0005585, FBGN0032514, FBGN0004003, FBGN0053303, FBGN0039776, FBGN0021795, FBGN0266449, FBGN0035206, FBGN0027095, FBGN0262125, FBGN0031544, FBGN0266758, FBGN0011016, FBGN0267330, FBGN0261020, FBGN0053113, FBGN0052451, FBGN0038039, FBGN0010470, FBGN0045073, FBGN0031635, FBGN0037756, FBGN0028327, FBGN0053977, FBGN0004132, FBGN0040491, FBGN0027074, FBGN0086357, FBGN0027070, FBGN0035762, FBGN0041723, FBGN0040308, FBGN0047135, FBGN0014002, FBGN0020626, FBGN0262801, FBGN0037728, FBGN0028968, FBGN0038515, FBGN0015035, FBGN0033663, FBGN0036919, FBGN0004635, FBGN0038868, FBGN0034282, FBGN0025678, FBGN0037958, FBGN0263260, FBGN0034442, FBGN0031260, FBGN0030329, FBGN0005672, FBGN0052179, FBGN0041775	1790	229	9939	1.4063135810299823	0.9390625169690239	0.20797229025199215	7.198356888984215
GOTERM_MF_DIRECT	GO:0051920~peroxiredoxin activity	5	0.2029220779220779	0.00513587721986761	FBGN0033520, FBGN0031479, FBGN0033521, FBGN0040309, FBGN0033518	1717	5	9200	5.35818287711124	0.9968869540286445	0.5139866578676862	7.922398274835929
GOTERM_MF_DIRECT	GO:0004602~glutathione peroxidase activity	13	0.5275974025974026	0.005276148267406182	FBGN0033520, FBGN0031479, FBGN0001149, FBGN0010044, FBGN0063494, FBGN0063493, FBGN0033518, FBGN0010043, FBGN0063497, FBGN0063495, FBGN0010039, FBGN0010226, FBGN0040309	1717	30	9200	2.3218792467482046	0.9973421037753952	0.4825867359385383	8.13028286781271
KEGG_PATHWAY	dme00260:Glycine, serine and threonine metabolism	13	0.5275974025974026	0.005301979034461968	FBGN0037684, FBGN0036208, FBGN0039094, FBGN0027945, FBGN0014869, FBGN0036997, FBGN0029823, FBGN0037801, FBGN0014427, FBGN0032350, FBGN0034276, FBGN0030592, FBGN0036762	577	27	2727	2.2755632582322356	0.47997499488986006	0.07007668528909261	5.945686686395146
GOTERM_MF_DIRECT	GO:0000049~tRNA binding	11	0.4464285714285714	0.005310570680498747	FBGN0027094, FBGN0275436, FBGN0037347, FBGN0026079, FBGN0259146, FBGN0027091, FBGN0032430, FBGN0034748, FBGN0039588, FBGN0032793, FBGN0033375	1717	23	9200	2.56260920209668	0.9974432368928435	0.4494851364978585	8.181230306728636
SMART	SM00409:IG	32	1.2987012987012987	0.0055118125800951755	FBGN0035410, FBGN0052057, FBGN0010389, FBGN0053202, FBGN0052600, FBGN0260995, FBGN0029082, FBGN0037993, FBGN0265045, FBGN0051619, FBGN0052311, FBGN0039617, FBGN0037295, FBGN0031725, FBGN0265296, FBGN0028370, FBGN0053519, FBGN0032006, FBGN0052791, FBGN0003137, FBGN0053512, FBGN0011828, FBGN0039431, FBGN0083949, FBGN0038282, FBGN0010473, FBGN0032233, FBGN0041097, FBGN0085400, FBGN0053543, FBGN0031872, FBGN0028482	945	109	5178	1.6086209407310326	0.8939649754222033	0.4293598366331982	7.4349696257379865
INTERPRO	IPR013783:Immunoglobulin-like fold	48	1.948051948051948	0.005858923938014507	FBGN0039089, FBGN0052057, FBGN0035410, FBGN0010389, FBGN0053202, FBGN0052600, FBGN0014141, FBGN0260995, FBGN0029082, FBGN0034788, FBGN0051721, FBGN0034920, FBGN0000636, FBGN0034725, FBGN0010114, FBGN0037993, FBGN0265045, FBGN0051619, FBGN0052311, FBGN0039617, FBGN0030600, FBGN0037295, FBGN0031725, FBGN0265296, FBGN0001319, FBGN0028370, FBGN0031975, FBGN0053519, FBGN0032006, FBGN0028371, FBGN0046685, FBGN0052791, FBGN0003137, FBGN0053512, FBGN0039431, FBGN0011828, FBGN0083949, FBGN0032629, FBGN0038282, FBGN0010473, FBGN0032233, FBGN0053138, FBGN0041097, FBGN0085400, FBGN0003366, FBGN0053543, FBGN0031872, FBGN0028482	2074	174	10906	1.45060353140691	0.9999992181777009	0.5421447217605684	9.800448986708432
GOTERM_MF_DIRECT	GO:0030170~pyridoxal phosphate binding	14	0.5681818181818182	0.005887907191569497	FBGN0036117, FBGN0086532, FBGN0037684, FBGN0031174, FBGN0001125, FBGN0036208, FBGN0004516, FBGN0033451, FBGN0029823, FBGN0036975, FBGN0032393, FBGN0030478, FBGN0001124, FBGN0036381	1717	34	9200	2.2063105964575698	0.998666371263726	0.45217791002655006	9.03178814479012
UP_KEYWORDS	Neuropeptide	11	0.4464285714285714	0.0060076968363554145	FBGN0027109, FBGN0038199, FBGN0032840, FBGN0028374, FBGN0040717, FBGN0000564, FBGN0039722, FBGN0035092, FBGN0042201, FBGN0000715, FBGN0038147	2385	25	13837	2.552737945492663	0.8800987880975287	0.10062423924441999	7.917348267683433
INTERPRO	IPR018497:Peptidase M13, C-terminal domain	11	0.4464285714285714	0.006119028450529247	FBGN0039612, FBGN0039613, FBGN0027578, FBGN0039611, FBGN0033742, FBGN0031081, FBGN0039478, FBGN0031805, FBGN0039609, FBGN0029843, FBGN0039564	2074	23	10906	2.514905035428284	0.999999582014311	0.5383937788057606	10.21380294656179
GOTERM_MF_DIRECT	GO:0003924~GTPase activity	37	1.5016233766233766	0.006285049776943075	FBGN0010391, FBGN0014009, FBGN0003888, FBGN0028509, FBGN0029870, FBGN0003886, FBGN0262518, FBGN0014029, FBGN0039588, FBGN0000115, FBGN0035866, FBGN0000557, FBGN0086913, FBGN0037391, FBGN0032031, FBGN0040346, FBGN0263740, FBGN0085419, FBGN0003884, FBGN0027375, FBGN0265605, FBGN0003885, FBGN0037754, FBGN0015790, FBGN0039140, FBGN0000384, FBGN0035255, FBGN0015797, FBGN0024556, FBGN0015795, FBGN0015791, FBGN0037364, FBGN0041191, FBGN0264753, FBGN0014380, FBGN0003890, FBGN0034243	1717	129	9200	1.536843150799348	0.9991478728433826	0.4451076972239951	9.61258139595753
GOTERM_CC_DIRECT	GO:0000139~Golgi membrane	32	1.2987012987012987	0.006321257411801044	FBGN0027287, FBGN0067102, FBGN0035909, FBGN0030873, FBGN0031536, FBGN0001137, FBGN0037998, FBGN0040298, FBGN0260856, FBGN0025469, FBGN0031676, FBGN0042641, FBGN0024230, FBGN0028500, FBGN0033052, FBGN0008635, FBGN0025724, FBGN0028968, FBGN0025725, FBGN0015797, FBGN0024994, FBGN0003463, FBGN0004635, FBGN0037603, FBGN0041191, FBGN0066114, FBGN0267378, FBGN0052451, FBGN0024509, FBGN0005672, FBGN0032117, FBGN0086674	1790	111	9939	1.600724747093462	0.9686443671334066	0.2338179609305392	8.830264103510899
GOTERM_CC_DIRECT	GO:0005751~mitochondrial respiratory chain complex IV	8	0.3246753246753247	0.006370756501481914	FBGN0034877, FBGN0040773, FBGN0031830, FBGN0015031, FBGN0031066, FBGN0052230, FBGN0019624, FBGN0040529	1790	14	9939	3.172865123703112	0.9694857185281395	0.22061826307077992	8.8964505386404
