Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0048812~neuron projection morphogenesis	33	1.3392857142857142	0.0016355041283742837	FBGN0052056, FBGN0037481, FBGN0266417, FBGN0027596, FBGN0032512, FBGN0000108, FBGN0086357, FBGN0040348, FBGN0051092, FBGN0035435, FBGN0262125, FBGN0039909, FBGN0031955, FBGN0265296, FBGN0025790, FBGN0028968, FBGN0261086, FBGN0033853, FBGN0010638, FBGN0250791, FBGN0025725, FBGN0050021, FBGN0039450, FBGN0004397, FBGN0037478, FBGN0031663, FBGN0033902, FBGN0004380, FBGN0039380, FBGN0030801, FBGN0030796, FBGN0051126, FBGN0266668	1861	113	10996	1.725535324523403	0.9811450760062612	0.4840937399440509	2.8366817748814332
GOTERM_CC_DIRECT	GO:0030018~Z disc	15	0.6087662337662338	0.0017185761022108993	FBGN0035917, FBGN0011286, FBGN0266599, FBGN0011296, FBGN0014869, FBGN0086708, FBGN0041096, FBGN0086355, FBGN0000667, FBGN0014863, FBGN0250906, FBGN0259209, FBGN0052311, FBGN0031037, FBGN0265356	1790	35	10026	2.4004788507581805	0.6090399051223375	0.12555357918311005	2.4764091141258104
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	10	0.4058441558441558	0.0018520728936122649	FBGN0000032, FBGN0038912, FBGN0030349, FBGN0263199, FBGN0033521, FBGN0038321, FBGN0038463, FBGN0036876, FBGN0051469, FBGN0031285	1790	18	10026	3.111731843575419	0.6365702989173234	0.11884450859916906	2.666362578487136
UP_SEQ_FEATURE	domain:EF-hand 1	13	0.5275974025974026	0.0019335109000983611	FBGN0004910, FBGN0002773, FBGN0039140, FBGN0002772, FBGN0013348, FBGN0000667, FBGN0010423, FBGN0004687, FBGN0010014, FBGN0012051, FBGN0003514, FBGN0010424, FBGN0028646	587	27	3113	2.5534103097987257	0.9260987034043613	0.7281520708270179	3.1237343632999237
UP_SEQ_FEATURE	domain:EF-hand 2	13	0.5275974025974026	0.0019335109000983611	FBGN0004910, FBGN0002773, FBGN0039140, FBGN0002772, FBGN0013348, FBGN0000667, FBGN0010423, FBGN0004687, FBGN0010014, FBGN0012051, FBGN0003514, FBGN0010424, FBGN0028646	587	27	3113	2.5534103097987257	0.9260987034043613	0.7281520708270179	3.1237343632999237
GOTERM_CC_DIRECT	GO:0005759~mitochondrial matrix	26	1.0551948051948052	0.0020186930470493265	FBGN0033038, FBGN0051075, FBGN0012036, FBGN0034259, FBGN0036334, FBGN0262559, FBGN0038271, FBGN0033274, FBGN0275436, FBGN0039877, FBGN0031824, FBGN0042083, FBGN0001125, FBGN0011769, FBGN0036892, FBGN0033235, FBGN0035529, FBGN0003423, FBGN0027085, FBGN0015245, FBGN0261381, FBGN0037778, FBGN0001124, FBGN0261625, FBGN0035298, FBGN0003116	1790	79	10026	1.8434056997383497	0.6682323522883458	0.11537473835677314	2.90296402490684
KEGG_PATHWAY	dme01200:Carbon metabolism	37	1.5016233766233766	0.0021082480153174956	FBGN0023477, FBGN0037684, FBGN0014028, FBGN0032820, FBGN0001092, FBGN0039112, FBGN0262559, FBGN0038922, FBGN0086355, FBGN0061356, FBGN0037801, FBGN0030478, FBGN0028336, FBGN0262782, FBGN0003074, FBGN0037873, FBGN0003071, FBGN0029118, FBGN0001125, FBGN0038742, FBGN0037607, FBGN0030239, FBGN0261439, FBGN0014869, FBGN0029823, FBGN0032350, FBGN0014427, FBGN0036030, FBGN0004654, FBGN0250906, FBGN0010352, FBGN0024958, FBGN0024957, FBGN0001124, FBGN0028325, FBGN0023537, FBGN0036762	573	110	2737	1.6066793590353798	0.22863086087758377	0.028431145071997954	2.4041365309381058
INTERPRO	IPR012336:Thioredoxin-like fold	36	1.461038961038961	0.002150343901534294	FBGN0035904, FBGN0031479, FBGN0035906, FBGN0027554, FBGN0030853, FBGN0034050, FBGN0032514, FBGN0063494, FBGN0010044, FBGN0032015, FBGN0033518, FBGN0063493, FBGN0004003, FBGN0010043, FBGN0010482, FBGN0063497, FBGN0035587, FBGN0063495, FBGN0040309, FBGN0040308, FBGN0014002, FBGN0038519, FBGN0033381, FBGN0033520, FBGN0001149, FBGN0033521, FBGN0000318, FBGN0033663, FBGN0036820, FBGN0033817, FBGN0025678, FBGN0010039, FBGN0010226, FBGN0030329, FBGN0030484, FBGN0040070	2074	116	10984	1.6436005719416087	0.994208207739961	0.6430868122169705	3.708121901553829
UP_KEYWORDS	Disulfide bond	144	5.844155844155844	0.0021570082405745934	FBGN0031926, FBGN0010389, FBGN0266137, FBGN0035880, FBGN0035806, FBGN0029082, FBGN0039734, FBGN0260004, FBGN0019928, FBGN0053459, FBGN0031217, FBGN0038484, FBGN0083968, FBGN0038017, FBGN0027095, FBGN0036024, FBGN0033558, FBGN0010403, FBGN0004569, FBGN0035887, FBGN0004622, FBGN0036023, FBGN0265296, FBGN0011828, FBGN0010473, FBGN0038479, FBGN0031879, FBGN0004360, FBGN0034160, FBGN0000564, FBGN0031872, FBGN0028482, FBGN0044048, FBGN0263116, FBGN0000039, FBGN0025879, FBGN0004885, FBGN0051221, FBGN0039420, FBGN0003358, FBGN0011204, FBGN0029167, FBGN0003149, FBGN0086359, FBGN0040309, FBGN0039527, FBGN0013763, FBGN0012037, FBGN0039494, FBGN0014002, FBGN0004168, FBGN0058160, FBGN0083949, FBGN0052373, FBGN0263260, FBGN0038002, FBGN0003444, FBGN0030329, FBGN0011554, FBGN0004108, FBGN0086674, FBGN0037222, FBGN0031850, FBGN0050083, FBGN0050289, FBGN0001137, FBGN0050287, FBGN0005585, FBGN0043578, FBGN0003719, FBGN0034117, FBGN0038113, FBGN0033327, FBGN0043576, FBGN0031654, FBGN0000108, FBGN0020906, FBGN0036986, FBGN0004118, FBGN0050281, FBGN0026415, FBGN0262570, FBGN0030480, FBGN0010240, FBGN0028370, FBGN0283461, FBGN0032006, FBGN0004514, FBGN0020506, FBGN0262018, FBGN0003137, FBGN0053532, FBGN0004598, FBGN0037515, FBGN0051665, FBGN0000592, FBGN0015777, FBGN0003328, FBGN0030051, FBGN0030925, FBGN0266100, FBGN0261363, FBGN0039073, FBGN0000079, FBGN0000078, FBGN0261800, FBGN0031381, FBGN0040070, FBGN0052702, FBGN0031066, FBGN0000490, FBGN0003495, FBGN0016123, FBGN0011582, FBGN0000636, FBGN0024234, FBGN0010114, FBGN0033192, FBGN0016075, FBGN0000299, FBGN0024230, FBGN0051092, FBGN0004431, FBGN0260653, FBGN0050090, FBGN0010453, FBGN0053517, FBGN0033663, FBGN0001083, FBGN0003011, FBGN0037950, FBGN0036727, FBGN0029826, FBGN0038147, FBGN0261341, FBGN0025678, FBGN0038199, FBGN0052475, FBGN0085400, FBGN0005672, FBGN0031461, FBGN0030941, FBGN0001285, FBGN0034997	2385	670	13921	1.2544973246972684	0.5323742360407052	0.0667655409903668	2.9125266967812147
UP_KEYWORDS	Iron	49	1.9886363636363635	0.0024596987079956983	FBGN0014028, FBGN0034364, FBGN0037011, FBGN0030853, FBGN0038295, FBGN0039112, FBGN0032907, FBGN0032652, FBGN0033980, FBGN0259113, FBGN0263392, FBGN0031726, FBGN0019624, FBGN0031689, FBGN0041337, FBGN0011769, FBGN0017566, FBGN0030966, FBGN0011828, FBGN0263241, FBGN0038981, FBGN0033065, FBGN0038076, FBGN0030304, FBGN0030615, FBGN0037933, FBGN0032393, FBGN0027657, FBGN0030718, FBGN0038236, FBGN0034387, FBGN0039561, FBGN0015714, FBGN0050489, FBGN0010015, FBGN0053503, FBGN0031432, FBGN0002937, FBGN0031126, FBGN0015035, FBGN0015033, FBGN0030367, FBGN0034442, FBGN0021906, FBGN0024958, FBGN0024957, FBGN0003388, FBGN0014469, FBGN0013773	2385	189	13921	1.5132696637937728	0.5797394972168854	0.06969244475213376	3.3148878252461045
GOTERM_MF_DIRECT	GO:0008307~structural constituent of muscle	9	0.36525974025974023	0.0025008000109919704	FBGN0041096, FBGN0034135, FBGN0033739, FBGN0264695, FBGN0005633, FBGN0014863, FBGN0035083, FBGN0038042, FBGN0037130	1717	15	9284	3.244263249854397	0.9396085677847068	0.4295795776526159	3.934233937042042
GOTERM_MF_DIRECT	GO:0003824~catalytic activity	37	1.5016233766233766	0.002655470138717169	FBGN0036117, FBGN0051108, FBGN0032387, FBGN0033294, FBGN0034191, FBGN0033451, FBGN0038858, FBGN0038924, FBGN0030431, FBGN0035435, FBGN0010282, FBGN0038734, FBGN0010421, FBGN0030478, FBGN0032382, FBGN0035888, FBGN0013307, FBGN0013308, FBGN0086532, FBGN0034406, FBGN0031995, FBGN0020506, FBGN0037723, FBGN0004575, FBGN0037607, FBGN0002906, FBGN0032338, FBGN0036997, FBGN0263241, FBGN0053138, FBGN0030052, FBGN0033769, FBGN0000079, FBGN0000527, FBGN0034999, FBGN0000078, FBGN0033187	1717	124	9284	1.6134104871587729	0.949244810711804	0.39151939207648956	4.172729711473854
UP_KEYWORDS	Mitochondrion	64	2.5974025974025974	0.002737134383661998	FBGN0039835, FBGN0014028, FBGN0027945, FBGN0031651, FBGN0039112, FBGN0033413, FBGN0032907, FBGN0040529, FBGN0033274, FBGN0039930, FBGN0035032, FBGN0083968, FBGN0042083, FBGN0019624, FBGN0030480, FBGN0011361, FBGN0039827, FBGN0050493, FBGN0029888, FBGN0034390, FBGN0011769, FBGN0017566, FBGN0261439, FBGN0030966, FBGN0003423, FBGN0015245, FBGN0039360, FBGN0032393, FBGN0003360, FBGN0004363, FBGN0035298, FBGN0034387, FBGN0039561, FBGN0029870, FBGN0050489, FBGN0037239, FBGN0038234, FBGN0031231, FBGN0053503, FBGN0283494, FBGN0016691, FBGN0026261, FBGN0028646, FBGN0038662, FBGN0275436, FBGN0038923, FBGN0029161, FBGN0030786, FBGN0032720, FBGN0039140, FBGN0083983, FBGN0036892, FBGN0010222, FBGN0033907, FBGN0261381, FBGN0020235, FBGN0033086, FBGN0021906, FBGN0032744, FBGN0035335, FBGN0003388, FBGN0037778, FBGN0023537, FBGN0031814	2385	263	13921	1.4203856485799236	0.6189376577518655	0.07152775550928747	3.682320030698738
INTERPRO	IPR013816:ATP-grasp fold, subdomain 2	8	0.3246753246753247	0.002741405120064075	FBGN0020236, FBGN0030882, FBGN0029118, FBGN0000053, FBGN0039877, FBGN0004575, FBGN0052495, FBGN0033246	2074	12	10984	3.5306975249116044	0.9985970680454127	0.6654152817475486	4.70441527093477
GOTERM_CC_DIRECT	GO:0008250~oligosaccharyltransferase complex	6	0.2435064935064935	0.0027448797155599836	FBGN0263852, FBGN0034277, FBGN0011336, FBGN0053774, FBGN0031529, FBGN0053303	1790	7	10026	4.800957701516361	0.777040464231572	0.13935786331808864	3.9279112769621483
INTERPRO	IPR002347:Glucose/ribitol dehydrogenase	21	0.8522727272727272	0.002784383330045292	FBGN0032614, FBGN0033679, FBGN0034500, FBGN0029975, FBGN0000055, FBGN0263830, FBGN0051810, FBGN0029866, FBGN0051548, FBGN0030968, FBGN0029648, FBGN0014032, FBGN0030041, FBGN0039043, FBGN0040349, FBGN0037354, FBGN0030332, FBGN0050491, FBGN0051809, FBGN0035964, FBGN0030073	2074	57	10984	1.9511749479774652	0.9987345440383159	0.6144903169927418	4.776478956196851
INTERPRO	IPR000301:Tetraspanin	13	0.5275974025974026	0.002973888433790667	FBGN0033130, FBGN0029837, FBGN0024361, FBGN0033134, FBGN0033127, FBGN0033135, FBGN0020372, FBGN0033139, FBGN0033129, FBGN0033128, FBGN0042086, FBGN0029508, FBGN0029506	2074	28	10984	2.458878633420581	0.9991969695378745	0.5897094610532877	5.093619079075995
UP_KEYWORDS	Transit peptide	40	1.6233766233766231	0.0030028496367724726	FBGN0034387, FBGN0039835, FBGN0050489, FBGN0014028, FBGN0038234, FBGN0027945, FBGN0031231, FBGN0031651, FBGN0053503, FBGN0039112, FBGN0016691, FBGN0040529, FBGN0026261, FBGN0033274, FBGN0275436, FBGN0038923, FBGN0030786, FBGN0042083, FBGN0019624, FBGN0011361, FBGN0039827, FBGN0050493, FBGN0083983, FBGN0034390, FBGN0036892, FBGN0011769, FBGN0017566, FBGN0261439, FBGN0030966, FBGN0010222, FBGN0003423, FBGN0015245, FBGN0261381, FBGN0020235, FBGN0033086, FBGN0032744, FBGN0032393, FBGN0003388, FBGN0037778, FBGN0023537	2385	148	13921	1.5775398039548985	0.6530564758867446	0.07282579233228892	4.0330159916636354
GOTERM_BP_DIRECT	GO:0007264~small GTPase mediated signal transduction	22	0.8928571428571428	0.0032118364298443646	FBGN0037754, FBGN0013749, FBGN0039140, FBGN0028509, FBGN0000384, FBGN0015797, FBGN0050158, FBGN0036980, FBGN0015791, FBGN0000115, FBGN0037326, FBGN0035711, FBGN0035866, FBGN0041191, FBGN0264753, FBGN0086913, FBGN0038916, FBGN0085421, FBGN0014380, FBGN0085419, FBGN0265605, FBGN0031906	1861	68	10996	1.9116224673641622	0.9995920864182974	0.6720591996579204	5.498773518977096
GOTERM_BP_DIRECT	GO:0050965~detection of temperature stimulus involved in sensory perception of pain	15	0.6087662337662338	0.0033543224700900436	FBGN0053202, FBGN0032840, FBGN0033358, FBGN0010014, FBGN0034050, FBGN0087039, FBGN0034126, FBGN0026592, FBGN0037487, FBGN0060296, FBGN0259146, FBGN0020258, FBGN0031081, FBGN0034736, FBGN0030600	1861	39	10996	2.272558177985368	0.9997116296463258	0.6390111181099655	5.735981736735562
UP_KEYWORDS	ER-Golgi transport	10	0.4058441558441558	0.003419040588379172	FBGN0008635, FBGN0025724, FBGN0013749, FBGN0028968, FBGN0250791, FBGN0000346, FBGN0025725, FBGN0015797, FBGN0038303, FBGN0267330	2385	20	13921	2.918448637316562	0.7004770990273252	0.0772260293660052	4.5799345256130835
INTERPRO	IPR001806:Small GTPase superfamily	23	0.9334415584415584	0.0036470198909563504	FBGN0037754, FBGN0015790, FBGN0014009, FBGN0039140, FBGN0028509, FBGN0262518, FBGN0035255, FBGN0015797, FBGN0050158, FBGN0015795, FBGN0036980, FBGN0015791, FBGN0037326, FBGN0037364, FBGN0035711, FBGN0041191, FBGN0264753, FBGN0086913, FBGN0014380, FBGN0003206, FBGN0085419, FBGN0265605, FBGN0031906	2074	66	10984	1.8455918880219748	0.9998404689128189	0.6214755605523965	6.212082414778575
INTERPRO	IPR000210:BTB/POZ-like	25	1.0146103896103895	0.0036789475804256283	FBGN0030228, FBGN0001301, FBGN0052121, FBGN0036980, FBGN0005564, FBGN0035903, FBGN0034706, FBGN0038839, FBGN0039696, FBGN0013263, FBGN0040344, FBGN0030330, FBGN0022238, FBGN0030961, FBGN0004870, FBGN0035107, FBGN0264493, FBGN0034396, FBGN0029822, FBGN0005695, FBGN0030710, FBGN0086758, FBGN0085405, FBGN0264442, FBGN0262580	2074	74	10984	1.7892048268133127	0.9998522450800953	0.5860439873082368	6.2648228896026055
UP_KEYWORDS	Capsid protein	5	0.2029220779220779	0.0037043564038637795	FBGN0028969, FBGN0028968, FBGN0027496, FBGN0025725, FBGN0040512	2385	5	13921	5.836897274633124	0.7291945336462577	0.07840292190254705	4.953198618817556
GOTERM_BP_DIRECT	GO:0007479~leg disc proximal/distal pattern formation	9	0.36525974025974023	0.0037880830568440505	FBGN0004854, FBGN0011758, FBGN0003866, FBGN0267978, FBGN0000611, FBGN0000490, FBGN0000459, FBGN0004635, FBGN0005677	1861	17	10996	3.128109492050447	0.9998996994731745	0.6404987894465408	6.454646581393697
GOTERM_CC_DIRECT	GO:0005743~mitochondrial inner membrane	33	1.3392857142857142	0.00388536260990892	FBGN0030872, FBGN0039561, FBGN0250814, FBGN0039835, FBGN0030403, FBGN0035244, FBGN0014028, FBGN0035039, FBGN0039112, FBGN0047038, FBGN0016691, FBGN0028646, FBGN0038662, FBGN0039930, FBGN0039674, FBGN0019624, FBGN0036142, FBGN0050493, FBGN0266599, FBGN0261439, FBGN0037146, FBGN0036702, FBGN0033235, FBGN0004635, FBGN0015245, FBGN0039360, FBGN0020235, FBGN0033086, FBGN0034792, FBGN0021906, FBGN0032744, FBGN0003360, FBGN0023536	1790	113	10026	1.635724526622831	0.8806314974785313	0.1757083775813234	5.517280329099816
UP_KEYWORDS	Magnesium	34	1.37987012987013	0.0038936835072533394	FBGN0019982, FBGN0051729, FBGN0034988, FBGN0036298, FBGN0000346, FBGN0038603, FBGN0040298, FBGN0038295, FBGN0016123, FBGN0003076, FBGN0015553, FBGN0085453, FBGN0000150, FBGN0003071, FBGN0000320, FBGN0033377, FBGN0030882, FBGN0000052, FBGN0037470, FBGN0052549, FBGN0027526, FBGN0000384, FBGN0016687, FBGN0031663, FBGN0020236, FBGN0033426, FBGN0041191, FBGN0010222, FBGN0034712, FBGN0039016, FBGN0023171, FBGN0046689, FBGN0052495, FBGN0043791	2385	122	13921	1.626676289651854	0.7467180127743556	0.07760296070678074	5.200138052049197
GOTERM_MF_DIRECT	GO:0005184~neuropeptide hormone activity	14	0.5681818181818182	0.004027214269038372	FBGN0032840, FBGN0028374, FBGN0040717, FBGN0045038, FBGN0039722, FBGN0032048, FBGN0035092, FBGN0042201, FBGN0038147, FBGN0027109, FBGN0038199, FBGN0035282, FBGN0000564, FBGN0000715	1717	33	9284	2.293923509998059	0.9891503463325407	0.4759833033668397	6.263748930190927
INTERPRO	IPR018499:Tetraspanin/Peripherin	15	0.6087662337662338	0.004050296430094373	FBGN0033130, FBGN0029837, FBGN0033132, FBGN0024361, FBGN0033134, FBGN0033127, FBGN0033135, FBGN0020372, FBGN0033139, FBGN0033129, FBGN0033128, FBGN0042086, FBGN0029508, FBGN0016032, FBGN0029506	2074	36	10984	2.2066859530697527	0.9999394499936882	0.5864235170055745	6.876193020943344
INTERPRO	IPR002048:EF-hand domain	30	1.2175324675324677	0.004105686238481551	FBGN0016693, FBGN0036926, FBGN0025682, FBGN0038830, FBGN0004687, FBGN0038829, FBGN0010014, FBGN0003514, FBGN0024238, FBGN0028646, FBGN0013348, FBGN0037358, FBGN0033190, FBGN0038735, FBGN0010423, FBGN0038088, FBGN0012051, FBGN0010424, FBGN0002773, FBGN0002772, FBGN0039140, FBGN0033027, FBGN0033529, FBGN0004910, FBGN0020908, FBGN0039380, FBGN0010470, FBGN0000667, FBGN0037074, FBGN0051345	2074	95	10984	1.6724356696949703	0.9999469953831248	0.5597566461870473	6.967061097934635
UP_KEYWORDS	Endoplasmic reticulum	47	1.9074675324675323	0.0041247409975645214	FBGN0010391, FBGN0038236, FBGN0015714, FBGN0005585, FBGN0039172, FBGN0004132, FBGN0069242, FBGN0031432, FBGN0037612, FBGN0004003, FBGN0053303, FBGN0035206, FBGN0031049, FBGN0031126, FBGN0033980, FBGN0033691, FBGN0041723, FBGN0014002, FBGN0262801, FBGN0028968, FBGN0015035, FBGN0263852, FBGN0031689, FBGN0011016, FBGN0015033, FBGN0041337, FBGN0267972, FBGN0250820, FBGN0014868, FBGN0261020, FBGN0267330, FBGN0040623, FBGN0030367, FBGN0041191, FBGN0025678, FBGN0053113, FBGN0263260, FBGN0038076, FBGN0033065, FBGN0030304, FBGN0030615, FBGN0030329, FBGN0030306, FBGN0005672, FBGN0053774, FBGN0014469, FBGN0013773	2385	184	13921	1.4909465864552003	0.7665789710013938	0.07764806010063485	5.500700662063962
INTERPRO	IPR011992:EF-hand-like domain	35	1.4204545454545454	0.00413490598639177	FBGN0016693, FBGN0036926, FBGN0025682, FBGN0038830, FBGN0266417, FBGN0004687, FBGN0038829, FBGN0010014, FBGN0003514, FBGN0024238, FBGN0028646, FBGN0033739, FBGN0037358, FBGN0013348, FBGN0033190, FBGN0010423, FBGN0038735, FBGN0038088, FBGN0012051, FBGN0030691, FBGN0010424, FBGN0002773, FBGN0002772, FBGN0039140, FBGN0033027, FBGN0032643, FBGN0011286, FBGN0033529, FBGN0004910, FBGN0020908, FBGN0039380, FBGN0010470, FBGN0000667, FBGN0037074, FBGN0051345	2074	116	10984	1.5979450004987863	0.9999505893064693	0.5336033120620973	7.0149629768193495
UP_KEYWORDS	Zinc	128	5.194805194805195	0.004415434299133526	FBGN0033038, FBGN0045852, FBGN0032516, FBGN0038603, FBGN0053144, FBGN0039734, FBGN0032691, FBGN0011837, FBGN0000139, FBGN0027094, FBGN0027091, FBGN0083968, FBGN0041789, FBGN0259113, FBGN0263392, FBGN0037744, FBGN0260635, FBGN0039348, FBGN0051064, FBGN0259680, FBGN0022359, FBGN0003651, FBGN0038788, FBGN0028945, FBGN0000568, FBGN0267978, FBGN0039626, FBGN0013751, FBGN0005616, FBGN0264442, FBGN0034420, FBGN0025879, FBGN0004885, FBGN0035626, FBGN0010015, FBGN0039420, FBGN0086350, FBGN0003141, FBGN0038956, FBGN0038950, FBGN0028497, FBGN0263980, FBGN0086359, FBGN0085354, FBGN0030788, FBGN0002573, FBGN0033631, FBGN0012037, FBGN0001319, FBGN0035333, FBGN0041582, FBGN0032189, FBGN0039740, FBGN0024289, FBGN0000459, FBGN0038965, FBGN0036959, FBGN0037220, FBGN0028979, FBGN0001138, FBGN0037583, FBGN0035246, FBGN0005585, FBGN0036839, FBGN0037580, FBGN0043578, FBGN0261565, FBGN0051721, FBGN0003719, FBGN0033327, FBGN0043576, FBGN0036986, FBGN0014931, FBGN0031450, FBGN0038546, FBGN0029885, FBGN0001320, FBGN0030480, FBGN0043799, FBGN0032253, FBGN0001990, FBGN0259481, FBGN0025186, FBGN0000482, FBGN0266918, FBGN0011762, FBGN0002868, FBGN0035021, FBGN0033782, FBGN0004858, FBGN0266100, FBGN0015247, FBGN0039073, FBGN0030305, FBGN0000524, FBGN0043791, FBGN0004463, FBGN0265464, FBGN0265356, FBGN0032536, FBGN0003598, FBGN0028509, FBGN0035766, FBGN0037734, FBGN0003866, FBGN0030878, FBGN0032066, FBGN0039252, FBGN0016123, FBGN0003002, FBGN0030358, FBGN0033739, FBGN0266410, FBGN0032069, FBGN0004926, FBGN0051352, FBGN0259209, FBGN0013263, FBGN0034728, FBGN0030600, FBGN0036826, FBGN0004395, FBGN0003507, FBGN0034712, FBGN0014863, FBGN0011640, FBGN0003117, FBGN0030230	2385	598	13921	1.2493693163094313	0.7893746495255671	0.07871224930155596	5.8775836054669846
INTERPRO	IPR020849:Small GTPase superfamily, Ras type	10	0.4058441558441558	0.004417782755347844	FBGN0035711, FBGN0037754, FBGN0037326, FBGN0264753, FBGN0041191, FBGN0050158, FBGN0003206, FBGN0085419, FBGN0265605, FBGN0031906	2074	19	10984	2.7873927828249507	0.9999749634798842	0.5308338054318846	7.47750072173301
GOTERM_BP_DIRECT	GO:0016311~dephosphorylation	20	0.8116883116883116	0.004445904680127401	FBGN0000032, FBGN0027506, FBGN0034988, FBGN0027560, FBGN0036876, FBGN0037165, FBGN0037164, FBGN0016123, FBGN0038912, FBGN0028497, FBGN0034712, FBGN0036553, FBGN0036551, FBGN0032032, FBGN0030761, FBGN0025742, FBGN0003892, FBGN0043791, FBGN0030347, FBGN0037064	1861	61	10996	1.9372627091022805	0.999979799683732	0.660737532135801	7.5346875820743175
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	58	2.353896103896104	0.004669404783839799	FBGN0032614, FBGN0027579, FBGN0001137, FBGN0035947, FBGN0005585, FBGN0032514, FBGN0004003, FBGN0053303, FBGN0039776, FBGN0021795, FBGN0266449, FBGN0035206, FBGN0027095, FBGN0262125, FBGN0031544, FBGN0266758, FBGN0011016, FBGN0267330, FBGN0261020, FBGN0053113, FBGN0052451, FBGN0038039, FBGN0010470, FBGN0045073, FBGN0031635, FBGN0037756, FBGN0028327, FBGN0053977, FBGN0004132, FBGN0040491, FBGN0027074, FBGN0086357, FBGN0027070, FBGN0035762, FBGN0041723, FBGN0040308, FBGN0047135, FBGN0014002, FBGN0020626, FBGN0262801, FBGN0037728, FBGN0028968, FBGN0038515, FBGN0015035, FBGN0033663, FBGN0036919, FBGN0004635, FBGN0038868, FBGN0034282, FBGN0025678, FBGN0037958, FBGN0263260, FBGN0034442, FBGN0031260, FBGN0030329, FBGN0005672, FBGN0052179, FBGN0041775	1790	230	10026	1.412455671605538	0.9223439577403858	0.1918078935383275	6.595673434699778
KEGG_PATHWAY	dme00260:Glycine, serine and threonine metabolism	13	0.5275974025974026	0.004839442228777524	FBGN0037684, FBGN0036208, FBGN0039094, FBGN0027945, FBGN0014869, FBGN0036997, FBGN0029823, FBGN0037801, FBGN0014427, FBGN0032350, FBGN0034276, FBGN0030592, FBGN0036762	573	27	2737	2.2998513347553486	0.4493723119060309	0.057924293726157816	5.4401529413385274
GOTERM_MF_DIRECT	GO:0004602~glutathione peroxidase activity	13	0.5275974025974026	0.0048877884145089815	FBGN0033520, FBGN0031479, FBGN0001149, FBGN0010044, FBGN0063494, FBGN0063493, FBGN0033518, FBGN0010043, FBGN0063497, FBGN0063495, FBGN0010039, FBGN0010226, FBGN0040309	1717	30	9284	2.3430790137837314	0.9958830604464551	0.4967059324165033	7.553645267537412
SMART	SM00408:IGc2	32	1.2987012987012987	0.004904317365558459	FBGN0035410, FBGN0052057, FBGN0010389, FBGN0053202, FBGN0052600, FBGN0260995, FBGN0029082, FBGN0037993, FBGN0265045, FBGN0051619, FBGN0052311, FBGN0039617, FBGN0037295, FBGN0031725, FBGN0265296, FBGN0028370, FBGN0053519, FBGN0032006, FBGN0052791, FBGN0003137, FBGN0053512, FBGN0011828, FBGN0039431, FBGN0083949, FBGN0038282, FBGN0010473, FBGN0032233, FBGN0041097, FBGN0085400, FBGN0053543, FBGN0031872, FBGN0028482	945	109	5218	1.6210475219649532	0.8641292884913242	0.6313935547108871	6.641434526736245
GOTERM_MF_DIRECT	GO:0051920~peroxiredoxin activity	5	0.2029220779220779	0.004960326255906018	FBGN0033520, FBGN0031479, FBGN0033521, FBGN0040309, FBGN0033518	1717	5	9284	5.407105416423995	0.9962061066550894	0.46171849558906997	7.6616066931390225
GOTERM_MF_DIRECT	GO:0000049~tRNA binding	11	0.4464285714285714	0.004962966096063096	FBGN0027094, FBGN0275436, FBGN0037347, FBGN0026079, FBGN0259146, FBGN0027091, FBGN0032430, FBGN0034748, FBGN0039588, FBGN0032793, FBGN0033375	1717	23	9284	2.586006938289737	0.9962173729963202	0.4274949104911754	7.665533459135765
INTERPRO	IPR018247:EF-Hand 1, calcium-binding site	27	1.0957792207792207	0.005204438370454939	FBGN0002773, FBGN0039140, FBGN0033027, FBGN0032643, FBGN0016693, FBGN0036926, FBGN0025682, FBGN0004687, FBGN0010014, FBGN0038829, FBGN0033529, FBGN0003514, FBGN0024238, FBGN0020908, FBGN0004910, FBGN0037358, FBGN0013348, FBGN0039380, FBGN0010470, FBGN0000667, FBGN0027095, FBGN0010423, FBGN0038735, FBGN0038088, FBGN0012051, FBGN0051345, FBGN0010424	2074	84	10984	1.7023005923680947	0.9999962236118457	0.5650175098903223	8.752397720823646
GOTERM_BP_DIRECT	GO:0007455~eye-antennal disc morphogenesis	11	0.4464285714285714	0.005238232756857697	FBGN0004854, FBGN0011758, FBGN0003444, FBGN0004870, FBGN0000490, FBGN0003302, FBGN0003892, FBGN0004569, FBGN0003002, FBGN0000320, FBGN0003460	1861	25	10996	2.599806555615261	0.9999970724743072	0.6859819513713585	8.81995459259548
